chinese,english,targetWords,audioSentenceFilename,audioEnglishFilename,tags,difficulty
扎哈布看着作品。,Zahab looks at the work.,扎哈布,audio/sentences/扎哈布看着作品。.mp3,audio/sentence_meanings/Zahab-looks-at-the-work.mp3,LMS;clip-pack,2
他成为月光雕刻师。,He becomes the Moonlight Sculptor.,月光雕刻师,audio/sentences/他成为月光雕刻师。.mp3,audio/sentence_meanings/He-becomes-the-Moonlight-Sculptor.mp3,LMS;clip-pack,2
他走进雕刻店。,He walks into the sculpture shop.,雕刻店,audio/sentences/他走进雕刻店。.mp3,audio/sentence_meanings/He-walks-into-the-sculpture-shop.mp3,LMS;clip-pack,2
他得到秘密职业。,He gets a hidden class.,秘密职业,audio/sentences/他得到秘密职业。.mp3,audio/sentence_meanings/He-gets-a-hidden-class.mp3,LMS;clip-pack,2
我看见开始。,I see to begin.,开始,audio/sentences/我看见开始。.mp3,audio/sentence_meanings/I-see-to-begin.mp3,LMS;clip-pack,2
我看见准备。,I see to prepare.,准备,audio/sentences/我看见准备。.mp3,audio/sentence_meanings/I-see-to-prepare.mp3,LMS;clip-pack,2
我看见着。,I see a continuous action particle.,着,audio/sentences/我看见着。.mp3,audio/sentence_meanings/I-see-a-continuous-action-particle.mp3,LMS;clip-pack,2
我看见件。,I see a measure word.,件,audio/sentences/我看见件。.mp3,audio/sentence_meanings/I-see-a-measure-word.mp3,LMS;clip-pack,2
我看见一个。,I see an one.,一个,audio/sentences/我看见一个。.mp3,audio/sentence_meanings/I-see-an-one.mp3,LMS;clip-pack,2
我看见只要。,I see an as long as.,只要,audio/sentences/我看见只要。.mp3,audio/sentence_meanings/I-see-an-as-long-as.mp3,LMS;clip-pack,2
我看见好像。,I see to seem.,好像,audio/sentences/我看见好像。.mp3,audio/sentence_meanings/I-see-to-seem.mp3,LMS;clip-pack,2
我看见认为。,I see to think.,认为,audio/sentences/我看见认为。.mp3,audio/sentence_meanings/I-see-to-think.mp3,LMS;clip-pack,2
我看见以为。,I see to think.,以为,audio/sentences/我看见以为。.mp3,audio/sentence_meanings/I-see-to-think.mp3,LMS;clip-pack,2
我看见感觉。,I see to feel.,感觉,audio/sentences/我看见感觉。.mp3,audio/sentence_meanings/I-see-to-feel.mp3,LMS;clip-pack,2
我看见就是。,I see a precisely.,就是,audio/sentences/我看见就是。.mp3,audio/sentence_meanings/I-see-a-precisely.mp3,LMS;clip-pack,2
我看见认识。,I see to know.,认识,audio/sentences/我看见认识。.mp3,audio/sentence_meanings/I-see-to-know.mp3,LMS;clip-pack,2
我看见穿。,I see to wear.,穿,audio/sentences/我看见穿。.mp3,audio/sentence_meanings/I-see-to-wear.mp3,LMS;clip-pack,2
我看见简单。,I see a simple.,简单,audio/sentences/我看见简单。.mp3,audio/sentence_meanings/I-see-a-simple.mp3,LMS;clip-pack,2
我看见脸。,I see a face.,脸,audio/sentences/我看见脸。.mp3,audio/sentence_meanings/I-see-a-face.mp3,LMS;clip-pack,2
我看见但。,I see a but.,但,audio/sentences/我看见但。.mp3,audio/sentence_meanings/I-see-a-but.mp3,LMS;clip-pack,2
我看见却。,I see a but.,却,audio/sentences/我看见却。.mp3,audio/sentence_meanings/I-see-a-but.mp3,LMS;clip-pack,2
我看见嘴。,I see a mouth.,嘴,audio/sentences/我看见嘴。.mp3,audio/sentence_meanings/I-see-a-mouth.mp3,LMS;clip-pack,2
我看见讲。,I see to speak.,讲,audio/sentences/我看见讲。.mp3,audio/sentence_meanings/I-see-to-speak.mp3,LMS;clip-pack,2
我看见到底。,I see an after all.,到底,audio/sentences/我看见到底。.mp3,audio/sentence_meanings/I-see-an-after-all.mp3,LMS;clip-pack,2
我看见经过。,I see to pass through.,经过,audio/sentences/我看见经过。.mp3,audio/sentence_meanings/I-see-to-pass-through.mp3,LMS;clip-pack,2
我看见幸福。,I see a happy.,幸福,audio/sentences/我看见幸福。.mp3,audio/sentence_meanings/I-see-a-happy.mp3,LMS;clip-pack,2
我看见条。,I see a measure word.,条,audio/sentences/我看见条。.mp3,audio/sentence_meanings/I-see-a-measure-word.mp3,LMS;clip-pack,2
我看见伤心。,I see a sad.,伤心,audio/sentences/我看见伤心。.mp3,audio/sentence_meanings/I-see-a-sad.mp3,LMS;clip-pack,2
我看见帮。,I see to help.,帮,audio/sentences/我看见帮。.mp3,audio/sentence_meanings/I-see-to-help.mp3,LMS;clip-pack,2
我看见还有。,I see an also.,还有,audio/sentences/我看见还有。.mp3,audio/sentence_meanings/I-see-an-also.mp3,LMS;clip-pack,2
我看见休息。,I see to rest.,休息,audio/sentences/我看见休息。.mp3,audio/sentence_meanings/I-see-to-rest.mp3,LMS;clip-pack,2
我看见而。,I see an and.,而,audio/sentences/我看见而。.mp3,audio/sentence_meanings/I-see-an-and.mp3,LMS;clip-pack,2
我看见真的。,I see a really.,真的,audio/sentences/我看见真的。.mp3,audio/sentence_meanings/I-see-a-really.mp3,LMS;clip-pack,2
我看见发现。,I see to discover.,发现,audio/sentences/我看见发现。.mp3,audio/sentence_meanings/I-see-to-discover.mp3,LMS;clip-pack,2
我看见当。,I see a when.,当,audio/sentences/我看见当。.mp3,audio/sentence_meanings/I-see-a-when.mp3,LMS;clip-pack,2
我看见几。,I see a how many.,几,audio/sentences/我看见几。.mp3,audio/sentence_meanings/I-see-a-how-many.mp3,LMS;clip-pack,2
我看见家里。,I see an at home.,家里,audio/sentences/我看见家里。.mp3,audio/sentence_meanings/I-see-an-at-home.mp3,LMS;clip-pack,2
我看见可。,I see a but.,可,audio/sentences/我看见可。.mp3,audio/sentence_meanings/I-see-a-but.mp3,LMS;clip-pack,2
我看见故事。,I see a story.,故事,audio/sentences/我看见故事。.mp3,audio/sentence_meanings/I-see-a-story.mp3,LMS;clip-pack,2
我看见回去。,I see to go back.,回去,audio/sentences/我看见回去。.mp3,audio/sentence_meanings/I-see-to-go-back.mp3,LMS;clip-pack,2
我看见动。,I see to move.,动,audio/sentences/我看见动。.mp3,audio/sentence_meanings/I-see-to-move.mp3,LMS;clip-pack,2
我看见家人。,I see a family members.,家人,audio/sentences/我看见家人。.mp3,audio/sentence_meanings/I-see-a-family-members.mp3,LMS;clip-pack,2
我看见出去。,I see to go out.,出去,audio/sentences/我看见出去。.mp3,audio/sentence_meanings/I-see-to-go-out.mp3,LMS;clip-pack,2
我看见男朋友。,I see a boyfriend.,男朋友,audio/sentences/我看见男朋友。.mp3,audio/sentence_meanings/I-see-a-boyfriend.mp3,LMS;clip-pack,2
我看见系统。,I see a system.,系统,audio/sentences/我看见系统。.mp3,audio/sentence_meanings/I-see-a-system.mp3,LMS;clip-pack,2
我看见也许。,I see a maybe.,也许,audio/sentences/我看见也许。.mp3,audio/sentence_meanings/I-see-a-maybe.mp3,LMS;clip-pack,2
我看见问问。,I see to ask.,问问,audio/sentences/我看见问问。.mp3,audio/sentence_meanings/I-see-to-ask.mp3,LMS;clip-pack,2
我看见不好。,I see a not good.,不好,audio/sentences/我看见不好。.mp3,audio/sentence_meanings/I-see-a-not-good.mp3,LMS;clip-pack,2
我看见前面。,I see an in front.,前面,audio/sentences/我看见前面。.mp3,audio/sentence_meanings/I-see-an-in-front.mp3,LMS;clip-pack,2
我看见回家。,I see to go home.,回家,audio/sentences/我看见回家。.mp3,audio/sentence_meanings/I-see-to-go-home.mp3,LMS;clip-pack,2
我看见送。,I see to send.,送,audio/sentences/我看见送。.mp3,audio/sentence_meanings/I-see-to-send.mp3,LMS;clip-pack,2
我看见为了。,I see a for.,为了,audio/sentences/我看见为了。.mp3,audio/sentence_meanings/I-see-a-for.mp3,LMS;clip-pack,2
我看见直。,I see a straight.,直,audio/sentences/我看见直。.mp3,audio/sentence_meanings/I-see-a-straight.mp3,LMS;clip-pack,2
我看见活。,I see to live.,活,audio/sentences/我看见活。.mp3,audio/sentence_meanings/I-see-to-live.mp3,LMS;clip-pack,2
我看见手里。,I see an in one's hand.,手里,audio/sentences/我看见手里。.mp3,audio/sentence_meanings/I-see-an-in-one's-hand.mp3,LMS;clip-pack,2
我看见不错。,I see a not bad.,不错,audio/sentences/我看见不错。.mp3,audio/sentence_meanings/I-see-a-not-bad.mp3,LMS;clip-pack,2
我看见不过。,I see a but.,不过,audio/sentences/我看见不过。.mp3,audio/sentence_meanings/I-see-a-but.mp3,LMS;clip-pack,2
我看见不对。,I see a wrong.,不对,audio/sentences/我看见不对。.mp3,audio/sentence_meanings/I-see-a-wrong.mp3,LMS;clip-pack,2
我看见这么。,I see a so.,这么,audio/sentences/我看见这么。.mp3,audio/sentence_meanings/I-see-a-so.mp3,LMS;clip-pack,2
我看见面前。,I see an in front of.,面前,audio/sentences/我看见面前。.mp3,audio/sentence_meanings/I-see-an-in-front-of.mp3,LMS;clip-pack,2
我看见衣服。,I see a clothes.,衣服,audio/sentences/我看见衣服。.mp3,audio/sentence_meanings/I-see-a-clothes.mp3,LMS;clip-pack,2
我看见看看。,I see to take a look.,看看,audio/sentences/我看见看看。.mp3,audio/sentence_meanings/I-see-to-take-a-look.mp3,LMS;clip-pack,2
我看见找到。,I see to find.,找到,audio/sentences/我看见找到。.mp3,audio/sentence_meanings/I-see-to-find.mp3,LMS;clip-pack,2
我看见工作。,I see to work.,工作,audio/sentences/我看见工作。.mp3,audio/sentence_meanings/I-see-to-work.mp3,LMS;clip-pack,2
我看见行。,I see to walk.,行,audio/sentences/我看见行。.mp3,audio/sentence_meanings/I-see-to-walk.mp3,LMS;clip-pack,2
我看见第三。,I see a third.,第三,audio/sentences/我看见第三。.mp3,audio/sentence_meanings/I-see-a-third.mp3,LMS;clip-pack,2
我看见它们。,I see a they.,它们,audio/sentences/我看见它们。.mp3,audio/sentence_meanings/I-see-a-they.mp3,LMS;clip-pack,2
我看见坐下。,I see to sit down.,坐下,audio/sentences/我看见坐下。.mp3,audio/sentence_meanings/I-see-to-sit-down.mp3,LMS;clip-pack,2
我看见聪明。,I see a smart.,聪明,audio/sentences/我看见聪明。.mp3,audio/sentence_meanings/I-see-a-smart.mp3,LMS;clip-pack,2
我看见那种。,I see a that kind of.,那种,audio/sentences/我看见那种。.mp3,audio/sentence_meanings/I-see-a-that-kind-of.mp3,LMS;clip-pack,2
我看见输。,I see to lose.,输,audio/sentences/我看见输。.mp3,audio/sentence_meanings/I-see-to-lose.mp3,LMS;clip-pack,2
我看见回到。,I see to return to.,回到,audio/sentences/我看见回到。.mp3,audio/sentence_meanings/I-see-to-return-to.mp3,LMS;clip-pack,2
我看见完全。,I see a completely.,完全,audio/sentences/我看见完全。.mp3,audio/sentence_meanings/I-see-a-completely.mp3,LMS;clip-pack,2
我看见真正。,I see a real.,真正,audio/sentences/我看见真正。.mp3,audio/sentence_meanings/I-see-a-real.mp3,LMS;clip-pack,2
我看见洞。,I see a hole.,洞,audio/sentences/我看见洞。.mp3,audio/sentence_meanings/I-see-a-hole.mp3,LMS;clip-pack,2
我看见心。,I see a heart.,心,audio/sentences/我看见心。.mp3,audio/sentence_meanings/I-see-a-heart.mp3,LMS;clip-pack,2
我看见路上。,I see an on the road.,路上,audio/sentences/我看见路上。.mp3,audio/sentence_meanings/I-see-an-on-the-road.mp3,LMS;clip-pack,2
我看见不知。,I see a not know.,不知,audio/sentences/我看见不知。.mp3,audio/sentence_meanings/I-see-a-not-know.mp3,LMS;clip-pack,2
我看见有时候。,I see a Because.,有时候,audio/sentences/我看见有时候。.mp3,audio/sentence_meanings/I-see-a-Because.mp3,LMS;clip-pack,2
我看见付。,I see to pay.,付,audio/sentences/我看见付。.mp3,audio/sentence_meanings/I-see-to-pay.mp3,LMS;clip-pack,2
我看见强大。,I see a powerful.,强大,audio/sentences/我看见强大。.mp3,audio/sentence_meanings/I-see-a-powerful.mp3,LMS;clip-pack,2
我看见吃饭。,I see to eat.,吃饭,audio/sentences/我看见吃饭。.mp3,audio/sentence_meanings/I-see-to-eat.mp3,LMS;clip-pack,2
我看见气。,I see an air.,气,audio/sentences/我看见气。.mp3,audio/sentence_meanings/I-see-an-air.mp3,LMS;clip-pack,2
我看见掉。,I see to drop.,掉,audio/sentences/我看见掉。.mp3,audio/sentence_meanings/I-see-to-drop.mp3,LMS;clip-pack,2
我看见每个。,I see an every.,每个,audio/sentences/我看见每个。.mp3,audio/sentence_meanings/I-see-an-every.mp3,LMS;clip-pack,2
我看见子。,I see a child.,子,audio/sentences/我看见子。.mp3,audio/sentence_meanings/I-see-a-child.mp3,LMS;clip-pack,2
我看见个人。,I see an individual.,个人,audio/sentences/我看见个人。.mp3,audio/sentence_meanings/I-see-an-individual.mp3,LMS;clip-pack,2
我看见过去。,I see the past.,过去,audio/sentences/我看见过去。.mp3,audio/sentence_meanings/I-see-the-past.mp3,LMS;clip-pack,2
我看见其他。,I see an other.,其他,audio/sentences/我看见其他。.mp3,audio/sentence_meanings/I-see-an-other.mp3,LMS;clip-pack,2
我看见或者。,I see an or.,或者,audio/sentences/我看见或者。.mp3,audio/sentence_meanings/I-see-an-or.mp3,LMS;clip-pack,2
我看见身。,I see a body.,身,audio/sentences/我看见身。.mp3,audio/sentence_meanings/I-see-a-body.mp3,LMS;clip-pack,2
我看见名。,I see a name.,名,audio/sentences/我看见名。.mp3,audio/sentence_meanings/I-see-a-name.mp3,LMS;clip-pack,2
我看见白。,I see a white.,白,audio/sentences/我看见白。.mp3,audio/sentence_meanings/I-see-a-white.mp3,LMS;clip-pack,2
我看见口。,I see a mouth.,口,audio/sentences/我看见口。.mp3,audio/sentence_meanings/I-see-a-mouth.mp3,LMS;clip-pack,2
我看见愿意。,I see a willing.,愿意,audio/sentences/我看见愿意。.mp3,audio/sentence_meanings/I-see-a-willing.mp3,LMS;clip-pack,2
我看见藏。,I see to hide.,藏,audio/sentences/我看见藏。.mp3,audio/sentence_meanings/I-see-to-hide.mp3,LMS;clip-pack,2
我看见亮。,I see a bright.,亮,audio/sentences/我看见亮。.mp3,audio/sentence_meanings/I-see-a-bright.mp3,LMS;clip-pack,2
我看见本来。,I see an originally.,本来,audio/sentences/我看见本来。.mp3,audio/sentence_meanings/I-see-an-originally.mp3,LMS;clip-pack,2
我看见成为。,I see to become.,成为,audio/sentences/我看见成为。.mp3,audio/sentence_meanings/I-see-to-become.mp3,LMS;clip-pack,2
我看见根本。,I see an at all.,根本,audio/sentences/我看见根本。.mp3,audio/sentence_meanings/I-see-an-at-all.mp3,LMS;clip-pack,2
我看见下面。,I see a below.,下面,audio/sentences/我看见下面。.mp3,audio/sentence_meanings/I-see-a-below.mp3,LMS;clip-pack,2
我看见赢。,I see to win.,赢,audio/sentences/我看见赢。.mp3,audio/sentence_meanings/I-see-to-win.mp3,LMS;clip-pack,2
我看见房子。,I see a house.,房子,audio/sentences/我看见房子。.mp3,audio/sentence_meanings/I-see-a-house.mp3,LMS;clip-pack,2
我看见样子。,I see an appearance.,样子,audio/sentences/我看见样子。.mp3,audio/sentence_meanings/I-see-an-appearance.mp3,LMS;clip-pack,2
我看见打算。,I see to plan.,打算,audio/sentences/我看见打算。.mp3,audio/sentence_meanings/I-see-to-plan.mp3,LMS;clip-pack,2
我看见想法。,I see an idea.,想法,audio/sentences/我看见想法。.mp3,audio/sentence_meanings/I-see-an-idea.mp3,LMS;clip-pack,2
我看见每天。,I see an every day.,每天,audio/sentences/我看见每天。.mp3,audio/sentence_meanings/I-see-an-every-day.mp3,LMS;clip-pack,2
我看见奇怪。,I see a strange.,奇怪,audio/sentences/我看见奇怪。.mp3,audio/sentence_meanings/I-see-a-strange.mp3,LMS;clip-pack,2
我看见力。,I see a power.,力,audio/sentences/我看见力。.mp3,audio/sentence_meanings/I-see-a-power.mp3,LMS;clip-pack,2
我看见狗。,I see a dog.,狗,audio/sentences/我看见狗。.mp3,audio/sentence_meanings/I-see-a-dog.mp3,LMS;clip-pack,2
我看见除非。,I see an unless.,除非,audio/sentences/我看见除非。.mp3,audio/sentence_meanings/I-see-an-unless.mp3,LMS;clip-pack,2
我看见甚至。,I see an even.,甚至,audio/sentences/我看见甚至。.mp3,audio/sentence_meanings/I-see-an-even.mp3,LMS;clip-pack,2
我看见这次。,I see a this time.,这次,audio/sentences/我看见这次。.mp3,audio/sentence_meanings/I-see-a-this-time.mp3,LMS;clip-pack,2
我看见出现。,I see to appear.,出现,audio/sentences/我看见出现。.mp3,audio/sentence_meanings/I-see-to-appear.mp3,LMS;clip-pack,2
我看见教。,I see to teach.,教,audio/sentences/我看见教。.mp3,audio/sentence_meanings/I-see-to-teach.mp3,LMS;clip-pack,2
我看见冷。,I see a cold.,冷,audio/sentences/我看见冷。.mp3,audio/sentence_meanings/I-see-a-cold.mp3,LMS;clip-pack,2
我看见记。,I see to remember.,记,audio/sentences/我看见记。.mp3,audio/sentence_meanings/I-see-to-remember.mp3,LMS;clip-pack,2
我看见下次。,I see a next time.,下次,audio/sentences/我看见下次。.mp3,audio/sentence_meanings/I-see-a-next-time.mp3,LMS;clip-pack,2
我看见至少。,I see an at least.,至少,audio/sentences/我看见至少。.mp3,audio/sentence_meanings/I-see-an-at-least.mp3,LMS;clip-pack,2
我看见不行。,I see a no way.,不行,audio/sentences/我看见不行。.mp3,audio/sentence_meanings/I-see-a-no-way.mp3,LMS;clip-pack,2
我看见别的。,I see an other.,别的,audio/sentences/我看见别的。.mp3,audio/sentence_meanings/I-see-an-other.mp3,LMS;clip-pack,2
我看见根。,I see a root.,根,audio/sentences/我看见根。.mp3,audio/sentence_meanings/I-see-a-root.mp3,LMS;clip-pack,2
我看见算。,I see to count.,算,audio/sentences/我看见算。.mp3,audio/sentence_meanings/I-see-to-count.mp3,LMS;clip-pack,2
我看见情况。,I see a situation.,情况,audio/sentences/我看见情况。.mp3,audio/sentence_meanings/I-see-a-situation.mp3,LMS;clip-pack,2
我看见错。,I see a wrong.,错,audio/sentences/我看见错。.mp3,audio/sentence_meanings/I-see-a-wrong.mp3,LMS;clip-pack,2
我看见米。,I see a rice.,米,audio/sentences/我看见米。.mp3,audio/sentence_meanings/I-see-a-rice.mp3,LMS;clip-pack,2
我看见月。,I see a month.,月,audio/sentences/我看见月。.mp3,audio/sentence_meanings/I-see-a-month.mp3,LMS;clip-pack,2
我看见停。,I see to stop.,停,audio/sentences/我看见停。.mp3,audio/sentence_meanings/I-see-to-stop.mp3,LMS;clip-pack,2
我看见句。,I see a sentence.,句,audio/sentences/我看见句。.mp3,audio/sentence_meanings/I-see-a-sentence.mp3,LMS;clip-pack,2
我看见搬。,I see to move.,搬,audio/sentences/我看见搬。.mp3,audio/sentence_meanings/I-see-to-move.mp3,LMS;clip-pack,2
我看见安。,I see a peace.,安,audio/sentences/我看见安。.mp3,audio/sentence_meanings/I-see-a-peace.mp3,LMS;clip-pack,2
我看见第二。,I see a second.,第二,audio/sentences/我看见第二。.mp3,audio/sentence_meanings/I-see-a-second.mp3,LMS;clip-pack,2
我看见喝。,I see to drink.,喝,audio/sentences/我看见喝。.mp3,audio/sentence_meanings/I-see-to-drink.mp3,LMS;clip-pack,2
我看见爬。,I see to climb.,爬,audio/sentences/我看见爬。.mp3,audio/sentence_meanings/I-see-to-climb.mp3,LMS;clip-pack,2
我看见吹。,I see to blow.,吹,audio/sentences/我看见吹。.mp3,audio/sentence_meanings/I-see-to-blow.mp3,LMS;clip-pack,2
我看见邻居。,I see a neighbor.,邻居,audio/sentences/我看见邻居。.mp3,audio/sentence_meanings/I-see-a-neighbor.mp3,LMS;clip-pack,2
我看见很快。,I see a very fast.,很快,audio/sentences/我看见很快。.mp3,audio/sentence_meanings/I-see-a-very-fast.mp3,LMS;clip-pack,2
我看见同。,I see a same.,同,audio/sentences/我看见同。.mp3,audio/sentence_meanings/I-see-a-same.mp3,LMS;clip-pack,2
我看见越。,I see a more and more.,越,audio/sentences/我看见越。.mp3,audio/sentence_meanings/I-see-a-more-and-more.mp3,LMS;clip-pack,2
我看见那边。,I see an over there.,那边,audio/sentences/我看见那边。.mp3,audio/sentence_meanings/I-see-an-over-there.mp3,LMS;clip-pack,2
我看见创造。,I see to create.,创造,audio/sentences/我看见创造。.mp3,audio/sentence_meanings/I-see-to-create.mp3,LMS;clip-pack,2
我看见连。,I see an even.,连,audio/sentences/我看见连。.mp3,audio/sentence_meanings/I-see-an-even.mp3,LMS;clip-pack,2
我看见黑。,I see a black.,黑,audio/sentences/我看见黑。.mp3,audio/sentence_meanings/I-see-a-black.mp3,LMS;clip-pack,2
我看见往。,I see to go.,往,audio/sentences/我看见往。.mp3,audio/sentence_meanings/I-see-to-go.mp3,LMS;clip-pack,2
我看见再说。,I see to say again.,再说,audio/sentences/我看见再说。.mp3,audio/sentence_meanings/I-see-to-say-again.mp3,LMS;clip-pack,2
我看见百。,I see a hundred.,百,audio/sentences/我看见百。.mp3,audio/sentence_meanings/I-see-a-hundred.mp3,LMS;clip-pack,2
我看见神奇。,I see a magical.,神奇,audio/sentences/我看见神奇。.mp3,audio/sentence_meanings/I-see-a-magical.mp3,LMS;clip-pack,2
我看见躲。,I see to evade.,躲,audio/sentences/我看见躲。.mp3,audio/sentence_meanings/I-see-to-evade.mp3,LMS;clip-pack,2
我看见改变。,I see to change.,改变,audio/sentences/我看见改变。.mp3,audio/sentence_meanings/I-see-to-change.mp3,LMS;clip-pack,2
我看见年纪。,I see an age.,年纪,audio/sentences/我看见年纪。.mp3,audio/sentence_meanings/I-see-an-age.mp3,LMS;clip-pack,2
我看见学。,I see to study.,学,audio/sentences/我看见学。.mp3,audio/sentence_meanings/I-see-to-study.mp3,LMS;clip-pack,2
我看见包。,I see a bag.,包,audio/sentences/我看见包。.mp3,audio/sentence_meanings/I-see-a-bag.mp3,LMS;clip-pack,2
我看见醒来。,I see to wake up.,醒来,audio/sentences/我看见醒来。.mp3,audio/sentence_meanings/I-see-to-wake-up.mp3,LMS;clip-pack,2
我看见我们。,I see a we.,我们,audio/sentences/我看见我们。.mp3,audio/sentence_meanings/I-see-a-we.mp3,LMS;clip-pack,2
我看见车。,I see a car.,车,audio/sentences/我看见车。.mp3,audio/sentence_meanings/I-see-a-car.mp3,LMS;clip-pack,2
我看见想想。,I see a think again.,想想,audio/sentences/我看见想想。.mp3,audio/sentence_meanings/I-see-a-think-again.mp3,LMS;clip-pack,2
我看见你们。,I see a you.,你们,audio/sentences/我看见你们。.mp3,audio/sentence_meanings/I-see-a-you.mp3,LMS;clip-pack,2
我看见先生。,I see a Mr..,先生,audio/sentences/我看见先生。.mp3,audio/sentence_meanings/I-see-a-Mr.mp3,LMS;clip-pack,2
我看见成功。,I see to succeed.,成功,audio/sentences/我看见成功。.mp3,audio/sentence_meanings/I-see-to-succeed.mp3,LMS;clip-pack,2
我看见成。,I see to become.,成,audio/sentences/我看见成。.mp3,audio/sentence_meanings/I-see-to-become.mp3,LMS;clip-pack,2
我看见本。,I see a this.,本,audio/sentences/我看见本。.mp3,audio/sentence_meanings/I-see-a-this.mp3,LMS;clip-pack,2
我看见洗。,I see to wash.,洗,audio/sentences/我看见洗。.mp3,audio/sentence_meanings/I-see-to-wash.mp3,LMS;clip-pack,2
我看见结果。,I see a result.,结果,audio/sentences/我看见结果。.mp3,audio/sentence_meanings/I-see-a-result.mp3,LMS;clip-pack,2
我看见发生。,I see to happen.,发生,audio/sentences/我看见发生。.mp3,audio/sentence_meanings/I-see-to-happen.mp3,LMS;clip-pack,2
我看见选。,I see to choose.,选,audio/sentences/我看见选。.mp3,audio/sentence_meanings/I-see-to-choose.mp3,LMS;clip-pack,2
我看见肯定。,I see a definitely.,肯定,audio/sentences/我看见肯定。.mp3,audio/sentence_meanings/I-see-a-definitely.mp3,LMS;clip-pack,2
我看见电话。,I see a telephone.,电话,audio/sentences/我看见电话。.mp3,audio/sentence_meanings/I-see-a-telephone.mp3,LMS;clip-pack,2
我看见等等。,I see an and so on.,等等,audio/sentences/我看见等等。.mp3,audio/sentence_meanings/I-see-an-and-so-on.mp3,LMS;clip-pack,2
我看见节目。,I see a program.,节目,audio/sentences/我看见节目。.mp3,audio/sentence_meanings/I-see-a-program.mp3,LMS;clip-pack,2
我看见还要。,I see a still want.,还要,audio/sentences/我看见还要。.mp3,audio/sentence_meanings/I-see-a-still-want.mp3,LMS;clip-pack,2
我看见战斗。,I see a battle.,战斗,audio/sentences/我看见战斗。.mp3,audio/sentence_meanings/I-see-a-battle.mp3,LMS;clip-pack,2
我看见今晚。,I see a tonight.,今晚,audio/sentences/我看见今晚。.mp3,audio/sentence_meanings/I-see-a-tonight.mp3,LMS;clip-pack,2
我看见女孩。,I see a girl.,女孩,audio/sentences/我看见女孩。.mp3,audio/sentence_meanings/I-see-a-girl.mp3,LMS;clip-pack,2
我看见少。,I see a few.,少,audio/sentences/我看见少。.mp3,audio/sentence_meanings/I-see-a-few.mp3,LMS;clip-pack,2
我看见来到。,I see an arrive.,来到,audio/sentences/我看见来到。.mp3,audio/sentence_meanings/I-see-an-arrive.mp3,LMS;clip-pack,2
我看见于。,I see an in.,于,audio/sentences/我看见于。.mp3,audio/sentence_meanings/I-see-an-in.mp3,LMS;clip-pack,2
我看见美国。,I see an America.,美国,audio/sentences/我看见美国。.mp3,audio/sentence_meanings/I-see-an-America.mp3,LMS;clip-pack,2
我看见打电话。,I see to make a phone call.,打电话,audio/sentences/我看见打电话。.mp3,audio/sentence_meanings/I-see-to-make-a-phone-call.mp3,LMS;clip-pack,2
我看见恭喜。,I see a Congratulations / joyous greetings.,恭喜,audio/sentences/我看见恭喜。.mp3,audio/sentence_meanings/I-see-a-Congratulations---joyous-greetings.mp3,LMS;clip-pack,2
我看见儿子。,I see a son.,儿子,audio/sentences/我看见儿子。.mp3,audio/sentence_meanings/I-see-a-son.mp3,LMS;clip-pack,2
我看见检查。,I see to check.,检查,audio/sentences/我看见检查。.mp3,audio/sentence_meanings/I-see-to-check.mp3,LMS;clip-pack,2
我看见再见。,I see a goodbye.,再见,audio/sentences/我看见再见。.mp3,audio/sentence_meanings/I-see-a-goodbye.mp3,LMS;clip-pack,2
我看见真是。,I see a really.,真是,audio/sentences/我看见真是。.mp3,audio/sentence_meanings/I-see-a-really.mp3,LMS;clip-pack,2
我看见公司。,I see a company.,公司,audio/sentences/我看见公司。.mp3,audio/sentence_meanings/I-see-a-company.mp3,LMS;clip-pack,2
我看见消息。,I see a news.,消息,audio/sentences/我看见消息。.mp3,audio/sentence_meanings/I-see-a-news.mp3,LMS;clip-pack,2
我看见努力。,I see to work hard.,努力,audio/sentences/我看见努力。.mp3,audio/sentence_meanings/I-see-to-work-hard.mp3,LMS;clip-pack,2
我看见电视。,I see a television.,电视,audio/sentences/我看见电视。.mp3,audio/sentence_meanings/I-see-a-television.mp3,LMS;clip-pack,2
我看见强。,I see a strong.,强,audio/sentences/我看见强。.mp3,audio/sentence_meanings/I-see-a-strong.mp3,LMS;clip-pack,2
我看见她们。,I see a they.,她们,audio/sentences/我看见她们。.mp3,audio/sentence_meanings/I-see-a-they.mp3,LMS;clip-pack,2
我看见张。,I see a measure word.,张,audio/sentences/我看见张。.mp3,audio/sentence_meanings/I-see-a-measure-word.mp3,LMS;clip-pack,2
我看见女儿。,I see a daughter.,女儿,audio/sentences/我看见女儿。.mp3,audio/sentence_meanings/I-see-a-daughter.mp3,LMS;clip-pack,2
我看见小姐。,I see a Miss.,小姐,audio/sentences/我看见小姐。.mp3,audio/sentence_meanings/I-see-a-Miss.mp3,LMS;clip-pack,2
我看见原因。,I see a reason.,原因,audio/sentences/我看见原因。.mp3,audio/sentence_meanings/I-see-a-reason.mp3,LMS;clip-pack,2
我看见听说。,I see to hear that.,听说,audio/sentences/我看见听说。.mp3,audio/sentence_meanings/I-see-to-hear-that.mp3,LMS;clip-pack,2
我看见人们。,I see a people.,人们,audio/sentences/我看见人们。.mp3,audio/sentence_meanings/I-see-a-people.mp3,LMS;clip-pack,2
